text,label,
WHAT NOUN AUX VERB PART VERB NOUN ADP NOUN,DIFFICULT
SCONJ WHAT NOUN AUX NOUN AUX VERB ADP NOUN NOUN ADP DET PROPN,DIFFICULT
WHO AUX PART VERB ADP DET PROPN PROPN ADP NUM ADP PROPN,DIFFICULT
WHAT AUX DET NOUN VERB SCONJ ADJ SCONJ NUM NOUN ADP AUX VERB PART VERB,DIFFICULT
WHICH ADJ NOUN AUX VERB ADV ADP DET ADJ NOUN,EASY
WHAT AUX DET ADJ NOUN ADP NOUN VERB ADV ADP PRON AUX NOUN NOUN VERB ADP DET ADJ,DIFFICULT
WHAT AUX DET NOUN VERB ADP PART VERB ADJ NOUN,DIFFICULT
WHICH NOUN VERB DET NOUN NOUN ADP PROPN,EASY
WHAT NOUN ADP NOUN AUX VERB ADP PROPN ADP NUM,EASY
WHAT VERB PART AUX VERB DET NOUN ADV ADP DET NOUN,DIFFICULT
DET ADJ ADJ NOUN ADP NUM VERB WHAT VERB ADP PROPN,DIFFICULT
WHAT AUX VERB PART VERB ADJ CCONJ ADJ NOUN NOUN,DIFFICULT
WHAT NOUN ADP NOUN AUX VERB ADP NOUN NOUN,DIFFICULT
WHAT NUM NOUN VERB VERB DET ADJ NOUN,DIFFICULT
WHO AUX DET ADJ ADJ NOUN NOUN PART VERB NOUN ADP NOUN,DIFFICULT
VERB DET ADJ NOUN DET PROPN AUX ADV VERB SCONJ VERB ADP,EASY
WHAT AUX ADJ ADV VERB PART VERB NOUN,DIFFICULT
DET ADJ NOUN AUX VERB VERB WHAT ADP ADJ,DIFFICULT
PROPN VERB SCONJ ADP ADJ NOUN ADP NOUN CCONJ NOUN ADP NOUN NOUN VERB VERB PRON WHAT ADP ADJ NOUN,EASY
WHO AUX DET ADJ NOUN WHO VERB VERB DET PROPN ADP NOUN ADP NOUN ADP DET NOUN,DIFFICULT
DET NOUN VERB VERB DET NOUN ADP ADJ NOUN ADP DET NOUN WHICH NOUN VERB DET NOUN ADV ADV VERB PART VERB DET NOUN ADP DET NOUN,DIFFICULT
WHAT AUX VERB PART VERB DET NOUN ADP NOUN,DIFFICULT
ADP WHAT NOUN AUX DET NOUN VERB PART AUX ADJ,DIFFICULT
WHAT NOUN VERB DET ADJ NOUN SCONJ ADJ CCONJ ADP NOUN CCONJ NOUN,DIFFICULT
WHAT NOUN AUX PART VERB ADP VERB NOUN,EASY
WHAT AUX ADV VERB PART VERB NOUN ADJ NOUN,DIFFICULT
ADP WHAT WHAT NOUN AUX DET NOUN VERB ADP NOUN VERB ADP NOUN NOUN NOUN,DIFFICULT
WHAT AUX DET PROPN PROPN VERB PROPN VERB VERB DET NOUN ADP PROPN ADP,DIFFICULT
WHAT AUX VERB ADP ADJ NOUN,DIFFICULT
WHO PRON VERB ADJ NOUN DET VERB VERB,EASY
WHAT NOUN NOUN AUX VERB ADP PROPN ADP NUM,DIFFICULT
WHAT NOUN VERB VERB PROPN ADP DET ADJ ADJ NOUN,DIFFICULT
WHAT VERB DET NOUN ADP NOUN AUX VERB PART VERB,DIFFICULT
WHAT VERB DET NOUN ADP NOUN VERB PART VERB DET NOUN ADP NOUN,DIFFICULT
WHAT AUX NOUN VERB PART VERB DET NOUN,DIFFICULT
WHAT AUX DET PROPN ADP PROPN VERB PROPN ADP,DIFFICULT
WHO VERB PROPN PROPN SCONJ DET ADV ADJ ADJ PROPN NOUN ADP NUM,DIFFICULT
WHAT AUX DET ADV VERB NOUN ADP DET PROPN PROPN ADP DET ADJ NOUN,DIFFICULT
WHAT NUM NOUN AUX VERB PART VERB DET NOUN ADP PROPN PART NOUN AUX,DIFFICULT
WHAT AUX DET NOUN VERB ADP ADP NOUN,DIFFICULT
ADP WHAT NOUN AUX VERB ADV ADJ PART AUX VERB ADP,DIFFICULT
ADP WHAT NOUN VERB VERB NOUN AUX VERB ADP DET NOUN NOUN NOUN,DIFFICULT
WHICH NOUN ADV VERB DET NOUN ADP VERB NOUN ADP DET ADJ NOUN,DIFFICULT
ADP WHICH NOUN AUX NOUN ADV VERB PART VERB VERB ADJ PUNCT,DIFFICULT
HOW AUX PROPN VERB DET PROPN PART,DIFFICULT
WHAT NOUN AUX VERB ADP VERB PROPN NOUN,DIFFICULT
WHEN AUX NOUN VERB DET ADJ VERB NOUN AUX VERB,DIFFICULT
ADP WHAT AUX PROPN PROPN VERB ADP DET ADJ NUM VERB NOUN,DIFFICULT
WHAT ADJ NOUN AUX VERB ADP DET NOUN VERB ADP PROPN,EASY
VERB NUM ADP DET ADJ NOUN SCONJ ADJ NOUN AUX VERB ADP,EASY
NOUN DET AUX VERB SCONJ NOUN VERB AUX,EASY
WHICH NOUN VERB PART AUX VERB VERB,DIFFICULT
NUM ADP DET ADJ NOUN NOUN ADP DET NOUN AUX VERB WHAT ADP PROPN PROPN,EASY
PROPN PROPN AUX VERB ADP WHICH NOUN,EASY
PROPN AUX DET NOUN VERB PART VERB WHICH NOUN ADP NOUN,DIFFICULT
VERB DET NOUN ADP NOUN NOUN ADP DET NOUN,EASY
WHICH AUX PART VERB DET NOUN PART AUX VERB PART VERB NOUN,DIFFICULT
ADP HOW ADJ AUX ADJ NOUN AUX VERB DET ADJ NOUN NOUN,DIFFICULT
WHAT NUM ADJ NOUN AUX VERB ADP DET NOUN,EASY
WHAT AUX DET NOUN VERB ADP NOUN,DIFFICULT
WHAT AUX VERB PART VERB DET NOUN ADP PROPN PROPN,DIFFICULT
WHICH NOUN VERB ADV ADV VERB NOUN SCONJ DET VERB NOUN,DIFFICULT
HOW ADJ AUX PRON VERB PART VERB ADP NOUN ADP DET NOUN,EASY
ADP WHAT NOUN AUX DET NOUN VERB SCONJ DET PROPN PROPN NOUN,DIFFICULT
WHEN ADJ NOUN ADP ADJ NOUN AUX VERB PART VERB NOUN ADP ADJ NOUN WHICH ADP DET VERB AUX ADJ,DIFFICULT
WHEN AUX DET PROPN VERB NOUN NOUN VERB DET ADJ PROPN PUNCT PROPN,DIFFICULT
NUM NOUN VERB DET ADJ NOUN ADP DET NOUN ADP DET ADJ NOUN ADP DET NOUN ADP VERB NUM NOUN ADP DET ADJ NOUN NOUN DET NOUN VERB SCONJ DET ADJ NOUN ADP DET NOUN AUX ADV ADJ SCONJ DET ADJ NOUN ADP DET NOUN DET NOUN VERB DET ADJ NOUN SCONJ VERB NOUN NUM PUNCT DET NOUN VERB DET ADP DET ADJ NOUN ADP NOUN NOUN NUM PUNCT DET NOUN NOUN VERB DET NOUN DET VERB NOUN NUM PUNCT DET ADP DET NOUN NOUN AUX VERB ADP ADJ NOUN NOUN NUM PUNCT NOUN VERB ADP DET NOUN VERB DET NOUN ADP DET NOUN ADP ADJ NOUN VERB,DIFFICULT
WHAT NOUN NOUN AUX VERB ADP PROPN PROPN PART,DIFFICULT
WHICH NOUN ADP NOUN AUX ADJ NOUN SCONJ DET NOUN VERB NUM NOUN ADP NOUN CCONJ PART DET,DIFFICULT
WHAT AUX NOUN VERB ADP NOUN SCONJ ADJ NOUN,DIFFICULT
VERB DET ADJ NOUN NOUN VERB ADP PROPN NOUN,EASY
WHAT NOUN AUX VERB DET NOUN ADP PROPN PART AUX VERB ADV ADJ ADP DET NOUN WHO VERB AUX ADJ ADP DET ADJ ADJ NOUN,EASY
WHAT AUX DET PROPN ADP PROPN VERB ADP DET ADJ NOUN ADP ADJ NOUN,DIFFICULT
WHAT AUX PROPN PROPN VERB ADP,DIFFICULT
WHAT NOUN VERB DET ADJ PROPN NOUN ADP DET PROPN ADP PROPN,DIFFICULT
WHAT NOUN VERB AUX VERB SCONJ VERB DET VERB DET NOUN ADP PROPN PROPN NOUN,DIFFICULT
WHAT NOUN AUX ADJ NOUN ADP NOUN VERB ADJ NOUN ADP NOUN,DIFFICULT
PROPN AUX VERB ADP WHAT NOUN NOUN,EASY
HOW ADJ NOUN VERB DET NOUN,DIFFICULT
WHAT NOUN AUX VERB ADP ADJ ADJ NOUN ADP PROPN,DIFFICULT
WHERE AUX DET NOUN VERB ADP DET PROPN,EASY
WHAT AUX NOUN DET AUX PART VERB ADV ADP PROPN VERB SCONJ,DIFFICULT
WHAT AUX PROPN PROPN ADV VERB ADP ADV,DIFFICULT
WHEN AUX VERB NOUN VERB PART AUX VERB ADP NOUN ADP NOUN,DIFFICULT
HOW AUX PRON VERB DET NOUN VERB ADP VERB NOUN,EASY
WHAT AUX DET NOUN VERB PART VERB DET PROPN PROPN,DIFFICULT
PROPN AUX VERB ADP PROPN PART VERB WHAT NOUN ADP NOUN,EASY
WHAT AUX ADJ NOUN VERB NOUN PART VERB,DIFFICULT
WHAT NUM NOUN VERB DET ADJ NOUN ADP PROPN,DIFFICULT
WHAT AUX DET NOUN NOUN PROPN PROPN ADP DET PROPN PROPN VERB ADP DET NOUN,DIFFICULT
WHICH NOUN VERB ADP PROPN AUX DET NOUN DET VERB AUX VERB PART VERB NOUN,DIFFICULT
WHICH VERB DET NOUN ADP NOUN CCONJ NOUN,DIFFICULT
VERB NUM ADP DET NOUN DET PROPN PROPN VERB ADP,EASY
WHO ADV VERB DET NOUN PROPN PROPN PROPN,DIFFICULT
HOW AUX PROPN VERB DET NOUN ADP PROPN,DIFFICULT
WHO VERB ADJ NOUN VERB ADP NOUN,DIFFICULT
WHAT AUX DET ADJ NOUN ADP VERB NOUN SCONJ DET ADJ NOUN,DIFFICULT
NOUN NOUN AUX VERB ADP WHAT NOUN ADP NOUN,DIFFICULT
WHAT AUX NOUN NOUN NOUN VERB ADP NOUN NOUN CCONJ NOUN VERB ADP NOUN,EASY
WHAT AUX PROPN VERB DET VERB PROPN NOUN,EASY
WHAT AUX VERB SCONJ DET NOUN ADP PROPN,DIFFICULT
WHEN AUX NOUN VERB SCONJ NOUN,DIFFICULT
WHAT NOUN NOUN NOUN VERB ADJ NOUN,DIFFICULT
WHAT AUX DET NOUN ADP DET ADJ NOUN VERB ADP PROPN NOUN,DIFFICULT
WHAT NOUN AUX VERB ADP ADJ ADJ NOUN ADP PROPN,DIFFICULT
WHAT PROPN AUX VERB ADP PROPN PROPN,EASY
WHICH NOUN VERB ADP NOUN CCONJ NOUN,EASY
WHAT NOUN VERB DET ADJ NOUN NOUN DET VERB ADP NUM NOUN ADP DET NOUN,DIFFICULT
WHAT AUX ADJ NOUN VERB PART VERB NOUN VERB ADP PROPN,DIFFICULT
WHO VERB ADJ ADP DET VERB ADP DET NOUN ADP DET NOUN ADP DET NOUN,DIFFICULT
ADP WHOM AUX DET PROPN NOUN VERB,EASY
WHICH NOUN AUX DET NOUN VERB ADP PRON,EASY
WHAT NOUN VERB NOUN VERB ADP NOUN,DIFFICULT
WHICH ADJ VERB WHAT NOUN AUX VERB ADP WHEN PRON VERB DET NOUN NOUN,DIFFICULT
WHAT AUX DET NOUN NOUN VERB WHAT PART AUX,DIFFICULT
WHICH NOUN NOUN AUX VERB ADP NUM PROPN,EASY
WHO VERB SCONJ DET NOUN ADP DET NOUN CCONJ ADJ NOUN AUX ADP NOUN,EASY
WHAT NOUN AUX ADV VERB ADP DET NOUN NOUN,DIFFICULT
WHAT AUX NOUN VERB PART AUX ADP PROPN NUM,DIFFICULT
WHAT AUX NOUN NOUN AUX VERB PART AUX VERB ADP ADP DET NOUN,DIFFICULT
WHO VERB DET ADJ NOUN,DIFFICULT
WHAT AUX ADV VERB PART VERB ADJ NOUN ADP NOUN,DIFFICULT
WHAT AUX VERB ADP DET NOUN NOUN ADP PROPN,DIFFICULT
WHAT NOUN AUX VERB ADP ADJ PUNCT,DIFFICULT
HOW ADJ NOUN NOUN AUX NOUN ADJ PART VERB ADP DET PROPN NUM,EASY
WHO VERB DET NOUN ADP DET ADJ NOUN,EASY
WHAT NOUN ADP PROPN AUX VERB ADP DET NOUN VERB ADP PROPN PROPN,EASY
WHO VERB PART VERB WHY DET NOUN VERB NOUN ADP DET NOUN,EASY
WHO VERB NOUN NOUN ADP NOUN NOUN ADP DET NOUN,DIFFICULT
WHERE AUX NOUN VERB ADP ADJ NOUN,EASY
WHAT NOUN ADP NOUN AUX PART VERB ADP PROPN PROPN,DIFFICULT
NOUN CCONJ NOUN AUX VERB SCONJ WHAT,EASY
WHAT AUX DET VERB NOUN ADP DET PROPN,EASY
WHO VERB PROPN NOUN SCONJ DET ADJ ADV ADJ PART VERB DET NOUN,DIFFICULT
HOW AUX PROPN VERB DET NOUN ADP DET NOUN CCONJ PART ADP PROPN,DIFFICULT
WHO VERB SCONJ PUNCT DET NOUN VERB PRON ADP DET NOUN PUNCT VERB PART AUX NUM ADP NUM ADV ADV SCONJ DET NOUN AUX VERB ADP DET ADJ NOUN ADP NUM,EASY
ADP WHAT NOUN AUX DET NOUN ADV VERB ADP NOUN PART VERB DET ADJ ADJ NOUN ADP NOUN PART AUX VERB,DIFFICULT
WHAT AUX DET NOUN ADP DET ADJ NOUN VERB NOUN,DIFFICULT
DET NOUN AUX ADV VERB ADP NOUN NUM NOUN NOUN AUX VERB ADP DET NOUN VERB DET NOUN ADP DET NOUN PART VERB DET NOUN ADP DET NOUN WHICH ADP DET VERB NOUN ADV VERB DET NOUN ADP NOUN NOUN,DIFFICULT
WHAT AUX AUX VERB PART VERB PROPN NOUN ADP DET NOUN CCONJ ADJ,DIFFICULT
DET NOUN NOUN ADV VERB NUM NOUN ADP DET NOUN ADP DET NOUN DET ADP DET NOUN AUX VERB PART VERB SCONJ PRON AUX ADV WHAT PRON AUX DET NOUN,EASY
WHERE AUX PROPN VERB SCONJ ADP PROPN PART NUM NOUN ADP DET PROPN PROPN,DIFFICULT
WHY AUX NOUN VERB NOUN,DIFFICULT
HOW AUX DET NOUN ADV VERB ADP NOUN NOUN NOUN VERB ADP NOUN,DIFFICULT
WHO AUX DET NOUN ADP DET ADJ NOUN VERB PUNCT,EASY
WHICH NOUN ADV VERB WHY NOUN AUX DET NOUN ADP ADJ NOUN NOUN,DIFFICULT
WHAT VERB PROPN VERB PART VERB NOUN CCONJ VERB NOUN,DIFFICULT
WHAT NOUN ADP NOUN AUX VERB ADP DET PROPN PROPN NOUN,DIFFICULT
WHAT AUX PART VERB ADP DET ADJ NOUN ADP WHAT PRON VERB PART VERB DET NOUN VERB DET VERB NOUN ADP NOUN CCONJ NOUN,DIFFICULT
ADJ CCONJ ADJ NOUN ADV VERB DET ADJ NOUN ADP WHAT NOUN,DIFFICULT
WHICH NOUN ADV VERB DET ADJ NOUN ADP DET NOUN NOUN,DIFFICULT
WHAT VERB DET NOUN PART NOUN SCONJ DET ADJ,DIFFICULT
WHO VERB DET NOUN PUNCT NOUN DET ADV,EASY
WHO AUX DET ADJ PART VERB DET ADJ NOUN,DIFFICULT
WHICH NOUN VERB DET NOUN ADP DET NOUN,DIFFICULT
WHO VERB NOUN AUX VERB ADP DET NUM PUNCT NUM,EASY
WHAT NOUN AUX VERB ADP DET PROPN ADP PROPN DET AUX VERB ADP NUM ADJ NOUN ADP DET PROPN ADP PROPN PROPN ADP PROPN PROPN PART,DIFFICULT
WHAT NUM ADJ NOUN AUX VERB SCONJ NOUN NOUN ADV ADP DET PROPN ADP PROPN,DIFFICULT
WHY AUX NOUN VERB PART VERB ADP ADJ NOUN,DIFFICULT
VERB DET NOUN ADP PROPN PROPN PROPN PROPN,DIFFICULT
DET ADJ NOUN AUX VERB WHERE,EASY
WHICH AUX NOUN VERB PART VERB DET NOUN ADP NOUN DET VERB ADP DET NOUN,DIFFICULT
WHERE AUX DET NOUN VERB SCONJ NOUN PROPN,EASY
WHAT AUX NOUN ADV VERB ADP ADP PROPN,DIFFICULT
WHAT VERB DET ADJ NOUN ADP VERB NOUN ADP DET NOUN,EASY
WHAT VERB DET ADJ NOUN VERB NOUN NOUN ADP,DIFFICULT
WHICH PROPN NOUN AUX PART VERB NOUN,DIFFICULT
WHAT AUX DET ADJ NOUN NOUN DET AUX VERB ADP DET PROPN PROPN VERB,EASY
WHICH NOUN ADP DET NOUN AUX VERB ADP DET ADJ NOUN,DIFFICULT
WHOSE ADJ NOUN AUX DET PROPN VERB ADP NUM,EASY
WHAT NOUN AUX ADV VERB ADP ADJ NOUN,DIFFICULT
WHICH NOUN VERB AUX VERB PART VERB DET NOUN ADP NOUN DET VERB DET ADJ NOUN ADP VERB NOUN,DIFFICULT
PROPN VERB ADJ ADJ ADJ NOUN SCONJ NOUN WHAT,EASY
WHICH NOUN ADP DET NOUN AUX VERB ADP VERB DET NOUN ADP NOUN CCONJ NOUN ADP NOUN,EASY
WHERE AUX DET NOUN ADP PROPN NOUN VERB ADP NOUN ADP ADJ ADJ NOUN,DIFFICULT
WHAT AUX DET PROPN NOUN DET VERB DET PROPN NOUN SCONJ PRON AUX NOUN,DIFFICULT
WHICH NOUN VERB SCONJ ADJ NOUN VERB VERB DET ADP DET ADV ADJ NOUN,DIFFICULT
WHO VERB PART VERB PROPN PROPN ADP PROPN,EASY
WHAT NOUN ADP PROPN AUX VERB ADP PROPN,DIFFICULT
WHAT AUX ADV ADV VERB PART VERB PROPN ADP ADJ NOUN ADP DET NOUN ADP DET NOUN,DIFFICULT
WHERE AUX PROPN PROPN VERB ADP PROPN PROPN PART NOUN ADP PROPN NOUN ADP DET,DIFFICULT
WHAT AUX DET NUM NOUN ADV VERB PART VERB ADP DET NOUN ADP PROPN ADP PROPN,DIFFICULT
ADP WHAT NOUN AUX ADJ NOUN AUX VERB PART VERB ADJ NOUN,DIFFICULT
VERB NUM NOUN SCONJ PROPN AUX VERB ADP,EASY
WHAT VERB ADV VERB NOUN NOUN ADP DET NOUN,DIFFICULT
WHAT NOUN ADP NOUN VERB ADJ NOUN VERB PART VERB DET NOUN ADP NOUN CCONJ NOUN NOUN NOUN,DIFFICULT
WHAT NOUN VERB DET NOUN VERB CCONJ DET NOUN VERB ADV ADV ADP NOUN PART ADV VERB ADP ADJ NOUN,EASY
WHO VERB ADJ NOUN PART VERB DET NOUN ADP NOUN,DIFFICULT
WHO VERB SCONJ NOUN ADP DET ADJ NOUN AUX ADV ADJ ADP NOUN,DIFFICULT
WHAT AUX DET ADV ADV VERB NOUN ADP VERB,DIFFICULT
ADP DET NOUN ADP DET PROPN PROPN PRON VERB VERB WHAT NOUN VERB ADP ADJ NOUN,DIFFICULT
WHAT AUX DET NOUN ADP NOUN WHO VERB ADP ADJ PROPN NOUN VERB SCONJ,EASY
WHICH ADP DET VERB NOUN ADV VERB WHY DET NOUN ADP PROPN ADP DET NOUN VERB NOUN PART AUX ADJ SCONJ NOUN ADP DET PROPN PROPN,DIFFICULT
WHAT NOUN VERB DET ADJ NOUN VERB PROPN,DIFFICULT
WHAT NOUN NOUN AUX VERB,DIFFICULT
HOW AUX DET NOUN VERB PROPN PROPN PROPN PART,DIFFICULT
WHAT AUX DET NOUN ADP NOUN AUX VERB PART PART VERB,DIFFICULT
WHAT AUX VERB ADP PROPN ADP PROPN PROPN,EASY
WHAT AUX NOUN VERB ADJ PUNCT NOUN PART VERB WHEN VERB ADV DET NOUN VERB ADV,DIFFICULT
WHAT NOUN DET VERB ADP DET PROPN AUX VERB SCONJ NOUN,EASY
HOW ADJ VERB DET NOUN AUX VERB ADP ADP ADP NUM NUM NOUN,DIFFICULT
PROPN PROPN PROPN PROPN VERB DET NOUN HOW,EASY
WHAT AUX DET NOUN VERB ADP ADP DET PROPN PROPN PROPN,DIFFICULT
WHAT NOUN AUX VERB ADP DET PROPN PART VERB NOUN ADP NOUN,DIFFICULT
WHAT NOUN ADP NOUN AUX NOUN ADV VERB PART VERB DET NOUN ADP,DIFFICULT
WHAT NOUN ADP NOUN AUX VERB PART VERB ADJ NOUN ADP DET PROPN NOUN,DIFFICULT
VERB ADJ NOUN VERB DET ADJ NOUN ADP NOUN NOUN,EASY
WHICH NOUN ADV VERB DET ADJ NOUN ADP DET PROPN,DIFFICULT
WHAT NOUN ADP NOUN VERB NOUN AUX ADJ PART VERB ADJ NOUN,DIFFICULT
WHAT AUX VERB ADP PROPN PROPN ADP NUM ADP NOUN,DIFFICULT
HOW ADJ NOUN ADP NOUN VERB DET NOUN VERB DET PROPN NOUN AUX,DIFFICULT
DET NUM ADJ NOUN VERB PRON ADJ PART VERB WHAT NOUN ADP NOUN,DIFFICULT
HOW VERB VERB NOUN VERB PART AUX DET NOUN NOUN VERB ADP ADJ NOUN,EASY
PROPN AUX VERB ADP PROPN SCONJ WHAT,DIFFICULT
WHERE VERB NOUN AUX VERB ADP NOUN PART AUX CCONJ ADJ CCONJ ADJ,EASY
WHAT NOUN VERB DET NOUN ADP NOUN NOUN ADP DET ADJ PROPN PROPN,DIFFICULT
WHICH NOUN VERB DET ADV ADJ NOUN ADP NOUN ADP NOUN ADJ SCONJ NOUN NOUN,DIFFICULT
WHAT AUX NOUN VERB NUM NOUN NOUN VERB SCONJ,DIFFICULT
NOUN ADP NUM ADJ NOUN NOUN AUX VERB DET NOUN NOUN ADP NOUN NUM NOUN ADP NOUN AUX AUX VERB DET ADJ NOUN CCONJ DET ADJ NOUN ADP NOUN AUX VERB ADP DET NOUN WHICH ADJ NOUN AUX ADV ADJ PART VERB WHEN DET NOUN ADP DET NUM NOUN AUX VERB,DIFFICULT
WHAT AUX DET NOUN ADP DET ADJ NOUN VERB PART PART VERB ADJ NOUN ADP DET PROPN,DIFFICULT
WHAT AUX DET ADJ NOUN DET VERB DET ADV VERB NOUN ADP NOUN,DIFFICULT
WHY AUX NOUN VERB ADJ ADJ NOUN SCONJ DET NOUN AUX VERB CCONJ ADV VERB ADP NOUN,DIFFICULT
WHICH VERB DET ADJ NOUN ADP NOUN ADP NOUN,DIFFICULT
PROPN CCONJ PROPN NOUN PART VERB DET NUM NOUN SCONJ PRON VERB PART VERB DET ADJ NOUN VERB PART VERB DET NOUN WHAT NOUN VERB PRON VERB PART VERB DET NOUN,DIFFICULT
WHAT VERB WHAT ADJ NOUN DET ADJ NOUN VERB ADP NOUN ADP NOUN,EASY
WHAT AUX DET NOUN VERB PART VERB HOW PART VERB DET NOUN,DIFFICULT
WHAT VERB NOUN NOUN PUNCT ADV SCONJ DET NOUN,DIFFICULT
WHAT NOUN VERB PUNCT PROPN PROPN PUNCT AUX ADV VERB PART VERB PROPN ADP,EASY
ADP NOUN DET VERB DET ADJ NOUN SCONJ DET NOUN NOUN WHAT ADJ NOUN AUX PRON VERB,DIFFICULT
NOUN AUX ADV VERB SCONJ ADJ CCONJ WHAT AUX PRON ADV WHAT ADJ NOUN,EASY
PROPN PROPN PROPN VERB PART AUX WHAT NOUN ADP NOUN ADP DET PROPN PROPN,DIFFICULT
WHO VERB PROPN ADP PROPN,EASY
WHAT AUX VERB SCONJ PROPN ADP PROPN PART VERB ADP DET NOUN ADP DET NOUN,DIFFICULT
ADP WHAT NOUN AUX DET NOUN ADJ ADJ VERB ADP,DIFFICULT
AUX DET PROPN PROPN ADV VERB NOUN,DIFFICULT
ADV HOW ADJ NOUN AUX VERB PART VERB PROPN PROPN PROPN,DIFFICULT
HOW AUX VERB NOUN VERB DET NOUN PART,EASY
HOW ADJ NOUN NOUN AUX ADV ADP DET ADJ NOUN VERB DET X X NOUN,DIFFICULT
WHAT AUX DET NOUN ADP DET NOUN WHO VERB DET NOUN ADP PROPN,EASY
WHO AUX PART ADV VERB NOUN VERB ADP NOUN NOUN,DIFFICULT
HOW AUX DET NOUN NOUN VERB DET NOUN ADP NOUN,DIFFICULT
WHAT NOUN AUX VERB ADP NOUN NOUN CCONJ NOUN CCONJ PART NOUN CCONJ NOUN,DIFFICULT
WHAT NOUN VERB NOUN VERB PART VERB VERB ADP NOUN,DIFFICULT
WHAT PROPN ADP PROPN AUX VERB ADV ADP DET NOUN,DIFFICULT
ADP WHAT NOUN ADP NUM AUX PROPN VERB PART AUX ADV ADV ADJ PART AUX VERB,DIFFICULT
WHAT NOUN VERB DET NOUN ADP DET NOUN,EASY
WHO VERB DET ADJ NOUN NOUN DET AUX PART VERB NOUN,DIFFICULT
WHERE AUX PROPN VERB ADP NOUN NOUN NOUN,DIFFICULT
WHAT AUX ADJ NOUN NOUN PART VERB ADP,EASY
WHAT AUX VERB VERB NOUN NOUN ADP DET NOUN,DIFFICULT
WHAT NOUN AUX PROPN VERB PART VERB PROPN PART NOUN ADP ADJ ADJ,DIFFICULT
WHICH ADJ VERB NOUN NOUN,DIFFICULT
WHICH ADP DET NOUN AUX VERB PART VERB DET NOUN NOUN ADP NOUN,DIFFICULT
HOW ADJ ADP DET ADJ VERB NOUN AUX NOUN,EASY
WHAT AUX DET PROPN NOUN VERB SCONJ ADJ,DIFFICULT
WHAT NOUN VERB PROPN NOUN PART VERB NOUN,DIFFICULT
ADJ NOUN NOUN CCONJ NOUN NOUN ADV VERB WHAT NOUN ADP NOUN,DIFFICULT
HOW AUX PROPN VERB DET NOUN ADP DET ADJ NOUN VERB DET NOUN,DIFFICULT
WHAT VERB NUM NOUN ADP NOUN PART AUX ADV,DIFFICULT
WHICH NOUN VERB SCONJ NOUN VERB ADP NOUN NOUN SCONJ PRON AUX AUX,EASY
WHO VERB DET NOUN SCONJ PROPN AUX ADV VERB VERB DET NOUN ADP ADJ NOUN CCONJ DET NOUN NOUN,EASY
WHICH NOUN ADJ VERB PART VERB SCONJ DET NOUN AUX ADV ADJ,EASY
WHAT NOUN AUX VERB PART VERB DET PROPN,DIFFICULT
HOW ADV ADJ NOUN AUX DET ADJ NOUN AUX VERB ADP DET ADJ,DIFFICULT
WHAT NUM NOUN VERB SCONJ PRON AUX ADJ PART VERB ADP DET NOUN,EASY
WHAT AUX VERB ADP DET NOUN ADP DET PROPN PROPN ADV,EASY
WHO VERB SCONJ PROPN VERB DET ADJ ADJ NOUN NOUN,EASY
HOW AUX PRON VERB NOUN PART NOUN ADP,EASY
WHAT NOUN AUX NOUN CCONJ VERB VERB PART VERB DET NOUN,DIFFICULT
WHICH NOUN NOUN AUX VERB PART VERB DET NOUN ADP DET ADJ NOUN ADP NOUN,DIFFICULT
WHAT ADJ NOUN VERB DET NOUN ADP DET NOUN ADP ADP NOUN CCONJ NOUN,EASY
WHAT NOUN VERB DET NOUN ADP NUM ADJ PROPN NOUN DET VERB NUM,EASY
WHAT VERB NOUN AUX VERB ADP DET ADJ ADJ NOUN,DIFFICULT
WHAT AUX ADV VERB DET ADJ PUNCT ADJ NOUN SCONJ ADJ NOUN,DIFFICULT
NOUN VERB DET NOUN VERB PART VERB DET NOUN ADP DET NOUN NOUN SCONJ VERB ADP DET ADJ NOUN ADP NOUN NOUN VERB ADP DET NOUN WHICH NOUN VERB AUX ADV ADJ ADP VERB DET NOUN,DIFFICULT
NOUN VERB SCONJ ADJ NOUN VERB ADJ NOUN CCONJ ADJ AUX VERB ADP VERB WHAT VERB DET NOUN VERB ADP DET NOUN PART AUX VERB ADP VERB,EASY
WHEN AUX PROPN VERB DET ADJ NOUN ADP NOUN,DIFFICULT
HOW AUX VERB VERB ADJ NOUN ADP PROPN,EASY
DET NOUN ADP NOUN VERB SCONJ ADJ ADP DET NOUN ADP PROPN AUX VERB ADV CCONJ ADP DET ADJ NOUN ADP NOUN WHICH NOUN ADP PROPN AUX ADV VERB ADP DET NOUN,EASY
WHAT NOUN VERB PROPN SCONJ DET NOUN NOUN,DIFFICULT
HOW AUX NOUN VERB ADP NOUN NOUN,DIFFICULT
WHEN AUX DET VERB NOUN VERB,EASY
ADP ADP PROPN PROPN ADP WHAT NOUN AUX PROPN VERB SCONJ VERB ADJ NOUN,DIFFICULT
WHEN AUX NOUN ADV VERB ADP DET NOUN VERB,DIFFICULT
WHAT AUX VERB SCONJ PRON AUX PART VERB SCONJ NUM NOUN,DIFFICULT
WHAT AUX PROPN PROPN VERB PART VERB DET NOUN,DIFFICULT
WHAT NOUN AUX PROPN VERB PART VERB ADP NOUN,DIFFICULT
HOW ADJ NOUN AUX VERB ADP DET PROPN NOUN,DIFFICULT
