text,label
Name VERB	the DET	other ADJ	individual NOUN	considered VERB	the DET	founding VERB	fathers NOUN	of ADP	modern ADJ	Cypriot ADJ	art NOUN,EASY
Using VERB	the DET	heliocentric ADJ	coordinate NOUN	system NOUN	WHEN	did ADV	Neptune AUX	reach PROPN	the VERB	discovery DET	longitude NOUN,DIFFICULT
Using VERB	the DET	heliocentric ADJ	coordinate NOUN	system NOUN	WHEN	did ADV	Jupiter AUX	reach PROPN	the VERB	discovery DET	longitude NOUN,DIFFICULT
Translated VERB	Soviet ADJ	studies NOUN	are AUX	available ADJ	from ADP	WHAT	decade NOUN,DIFFICULT
Compared VERB	to ADP	other ADJ	countries NOUN	HOW	large ADV	is ADJ	the AUX	US DET,DIFFICULT
Name VERB	one NUM	of ADP	the DET	tribes NOUN	Native PROPN	Americans PROPN	established VERB	in ADP	the DET	Americas PROPN,EASY
Name VERB	one NUM	of ADP	the DET	tribes NOUN	Native PROPN	Americans PROPN	formed VERB	in ADP	the DET	Americas PROPN,EASY
Name VERB	one NUM	of ADP	the DET	reasons NOUN	urbanization NOUN	grew VERB	in ADP	China PROPN,EASY
name VERB	an DET	event NOUN	that DET	can VERB	be AUX	contributed VERB	to ADP	the DET	revolution NOUN,EASY
Name VERB	one NUM	of ADP	the DET	groups NOUN	WHO	backed VERB	Prussia PROPN	in ADP	the DET	Franco-Russian PROPN	war PUNCT,EASY
Name VERB	three NUM	DBMSs NOUN	that DET	have AUX	been AUX	used VERB	since SCONJ	the DET	1970s NUM,EASY
Name VERB	an DET	example NOUN	of ADP	a DET	general-purpose ADJ	DBMS PUNCT,EASY
Name VERB	a DET	company NOUN	that DET	is AUX	still ADV	working VERB	on ADP	the DET	CAFS PROPN	accellerator NOUN,EASY
Name VERB	a DET	reason NOUN	to PART	take VERB	a DET	database NOUN	backward ADV	in ADP	time NOUN,EASY
Name VERB	a DET	city NOUN	that DET	the DET	Greeks PROPN	nested VERB	in ADP	 PUNCT,EASY
Name VERB	one NUM	of ADP	the DET	poetic ADJ	authors NOUN	WHO	was AUX	also ADV	nominated VERB	for ADP	the DET	Nobel PROPN	Peace PROPN	Award PROPN	from ADP	the DET	Greeks PROPN	 PUNCT,EASY
Name VERB	one NUM	of ADP	the DET	poetic ADJ	authors NOUN	WHO	was AUX	never ADV	nominated VERB	for ADP	the DET	Nobel PROPN	Peace PROPN	Award PROPN	from ADP	the DET	Greeks PROPN,EASY
Name VERB	the DET	members NOUN	of ADP	the DET	"Big PUNCT	Five" PROPN,EASY
Using VERB	a DET	total ADJ	blockade NOUN	and CCONJ	air NOUN	raids NOUN	WHAT	did PRON	the AUX	US DET	Navy PROPN	hope PROPN	to NOUN	force PART,DIFFICULT
Located VERB	in ADP	the DET	North PROPN	Atlantic PROPN	HOW	old ADV	are ADJ	the AUX	oldest DET	rocks ADJ,EASY
Name VERB	some DET	adverse ADJ	effects NOUN,EASY
Name VERB	some DET	side-effects NOUN,EASY
Name VERB	two NUM	US PROPN	bills NOUN	that DET	want VERB	to PART	ban VERB	antibiotics NOUN	in ADP	food NOUN	production NOUN,EASY
Name VERB	two NUM	AMA PROPN	bills NOUN	that DET	want VERB	to PART	ban VERB	antibiotics NOUN	in ADP	food NOUN	production NOUN,EASY
Translations NOUN	help VERB	singers NOUN	unfamiliar ADJ	with ADP	a DET	language NOUN	do AUX	WHAT,DIFFICULT
Name VERB	one NUM	airport NOUN	that DET	offers VERB	inter-terminal ADJ	transportation ADJ,EASY
Compared VERB	to ADP	neighbouring NOUN	countries NOUN	WHAT	freedom DET	does NOUN	Namibia AUX	have PROPN,DIFFICULT
Name VERB	an DET	example NOUN	of ADP	an DET	early ADJ	stem-bird NOUN,EASY
Name VERB	a DET	species NOUN	WHICH	move VERB	their DET	chicks NOUN	away ADV	from ADP	the DET	nest NOUN	at ADP	an DET	early ADJ	age NOUN,EASY
Name VERB	a DET	peasant NOUN	rebel NOUN	leader NOUN,EASY
Name VERB	the DET	other ADJ	two NUM	important ADJ	Ming PROPN	generals NOUN,EASY
Name VERB	an DET	advisor NOUN	to ADP	Guangxu PROPN,EASY
Name VERB	three NUM	painters NOUN,EASY
Name VERB	two NUM	arts NOUN	of ADP	the DET	Four PROPN	Arts PROPN,EASY
Name VERB	three NUM	early ADJ	Protestant ADJ	reformers NOUN,EASY
Name VERB	two NUM	contributors NOUN	to ADP	Reformed PROPN	churches NOUN,EASY
Name VERB	two NUM	smaller ADJ	Lutheran PROPN	church NOUN	bodies NOUN,EASY
Name VERB	a DET	sub-group NOUN	of NOUN	the NOUN	Charismatic ADP	Movement DET,EASY
Name VERB	UK PROPN	influences NOUN	on ADP	the DET	Charismatic ADJ	movement NOUN,EASY
Name VERB	the DET	renewal NOUN	movements NOUN	WHICH	could VERB	be AUX	considered VERB	overemotional ADJ,EASY
Compared VERB	to ADP	other ADJ	religions NOUN	Jehovah's PUNCT	Witnesses PROPN	have PART	the PROPN	highest AUX	frequency DET	of ADJ	doing NOUN	WHAT	with VERB	the PRON	Bible ADP	outside DET	of PROPN	religious ADP	services ADP,DIFFICULT
Compared VERB	to ADP	the DET	Ordovician ADJ	glaciation NOUN	HOW	big ADV	were ADJ	the AUX	ice DET	caps NOUN	on NOUN	Gondwana ADP	during PROPN	the ADP	Silurian DET,DIFFICULT
Demonstrators NOUN	attacked VERB	Chinese ADJ	soldiers NOUN	in ADP	Khujand PROPN	over ADP	WHAT,DIFFICULT
