text,label
WHAT VERB NOUN ADP DET ADJ NOUN,A4
WHAT AUX NOUN VERB DET NOUN PART VERB,D3
WHAT ADJ NOUN VERB PART VERB NOUN AUX VERB ADP DET ADJ ADJ NOUN,D3
NOUN CCONJ NOUN AUX VERB SCONJ WHAT,A4
WHAT AUX ADV ADJ NOUN VERB WHEN PRON AUX DET NOUN PUNCT,A1
WHAT AUX NOUN VERB ADP,D3
WHAT AUX NOUN VERB DET NOUN ADP,D3
WHICH PROPN AUX VERB SCONJ DET NOUN ADP NOUN ADP ADJ NOUN,D3
WHAT VERB SCONJ DET NOUN AUX ADP DET NOUN CCONJ PART,A3
WHERE AUX DET NOUN VERB ADP DET NOUN VERB,B1
WHAT AUX DET NOUN VERB DET NUM NOUN ADP NOUN ADP,D3
WHERE AUX DET NOUN VERB ADP DET PROPN,B1
WHAT AUX NOUN VERB DET NOUN ADP,D3
WHAT AUX DET PROPN VERB DET NOUN NOUN SCONJ,D3
WHAT AUX NOUN VERB PART AUX VERB SCONJ ADP ADJ NOUN NOUN,D3
WHERE AUX PRON ADJ PART VERB DET NOUN ADP NOUN ADP,B1
HOW ADV AUX VERB NOUN NOUN SCONJ VERB ADP ADJ NOUN,B3
WHO AUX DET ADV NOUN ADP NUM DET VERB NOUN AUX PART ADJ,C5
WHAT AUX VERB ADP PROPN PROPN ADP NUM ADP NOUN,C5
WHAT NOUN ADP NOUN AUX PROPN VERB ADP NUM ADP DET PROPN,C5
WHAT NOUN AUX PROPN PROPN VERB ADP,B1
WHAT AUX DET PROPN PROPN VERB SCONJ,D3
WHAT NOUN ADP PROPN AUX DET PROPN PROPN VERB ADP,B1
DET PROPN VERB AUX VERB ADP ADJ NOUN CCONJ VERB PART AUX WHAT,D3
WHICH AUX NUM ADP DET NOUN VERB VERB ADP PROPN PROPN,B1
DET NUM NOUN NOUN NOUN AUX VERB ADP WHICH NOUN,B1
WHICH NOUN AUX DET NOUN ADP DET NOUN VERB ADP DET PROPN PROPN,B1
WHERE AUX DET NOUN ADP PROPN VERB ADP PROPN,B1
WHO VERB DET NOUN NOUN VERB ADP DET PROPN PROPN PROPN,B1
PROPN PROPN PROPN AUX VERB ADP WHAT NUM NOUN,B1
AUX DET ADJ NOUN ADP DET PROPN PROPN VERB CCONJ NOUN ADP ADJ NOUN ADP PROPN,B3
AUX PROPN PROPN VERB ADP DET NOUN CCONJ NOUN,B1
WHO AUX PROPN PROPN VERB ADP,A1
WHO VERB PROPN PROPN,A1
HOW VERB PRON VERB DET NOUN ADP PROPN,C1
NOUN NOUN NOUN AUX VERB ADP WHAT NOUN,A3
NOUN NOUN VERB WHAT NOUN ADP NOUN,D3
WHAT NOUN NOUN AUX VERB,D3
HOW AUX PROPN VERB DET NOUN,D3
WHAT AUX PROPN PROPN VERB DET NOUN AUX VERB ADP,D3
WHO AUX NOUN VERB ADP PROPN PART,C1
SCONJ NOUN AUX VERB ADV WHAT VERB VERB ADP PRON,A1
WHAT AUX DET NOUN VERB ADP,A1
WHAT AUX PROPN CCONJ PROPN NOUN VERB ADP,D3
WHERE AUX DET NOUN NOUN VERB ADP DET NUM,D3
PROPN VERB WHAT NOUN NOUN NOUN,D3
WHAT VERB DET NOUN ADP DET PROPN CCONJ PROPN PROPN CCONJ PROPN,A1
WHAT NOUN VERB PROPN,D3
NOUN VERB WHAT SPACE NOUN,D3
DET PROPN PROPN PROPN VERB PROPN ADP WHAT NOUN,D3
DET PROPN PROPN PROPN VERB PROPN PART VERB WHAT ADV,D3
WHAT NOUN VERB DET NOUN CCONJ VERB PROPN NOUN,D3
WHAT AUX DET ADJ NOUN NOUN VERB,A1
WHO AUX PROPN PROPN VERB ADP,A1
WHO VERB DET NOUN PROPN PROPN,A1
ADP WHAT NOUN AUX PROPN PROPN PROPN ADV VERB ADP NOUN,D3
WHERE AUX DET NOUN NOUN VERB ADP NOUN VERB,D3
WHAT AUX ADV ADJ SCONJ VERB NOUN NOUN,B1
WHY AUX NOUN VERB PART VERB DET NOUN ADP DET NOUN,B1
HOW ADV AUX PRON VERB PART VERB ADP PROPN VERB ADJ NOUN NOUN,D3
WHAT VERB DET NOUN ADP NOUN CCONJ NOUN,B3
WHAT NOUN ADP NOUN ADJ AUX VERB ADP VERB ADJ ADJ NOUN SCONJ ADP DET NOUN ADP PROPN,A1
WHAT NOUN ADP NOUN AUX NOUN VERB PART VERB DET NOUN ADP DET PROPN,D3
WHAT AUX NOUN VERB PART VERB DET PROPN PART,D3
VERB WHAT VERB PART VERB SCONJ DET NOUN AUX DET ADJ NOUN CCONJ DET ADJ NOUN,A3
WHAT NOUN VERB VERB DET ADJ NOUN,A1
WHAT AUX DET NOUN DET VERB SCONJ ADP ADJ NOUN NOUN VERB AUX ADJ SCONJ DET NOUN DET VERB PRON,A3
WHAT AUX NOUN NOUN VERB ADP HOW PROPN VERB,B3
WHY AUX ADJ NOUN VERB NOUN,D3
DET NOUN CCONJ NOUN ADP WHAT VERB AUX VERB PART VERB DET ADJ NOUN ADP DET NOUN ADP WHICH PRON AUX VERB,D3
WHAT VERB NOUN ADP NOUN AUX VERB PART VERB ADP NOUN,D3
WHY AUX PRON ADJ PART VERB DET NOUN PART NOUN PART VERB DET NOUN ADP DET,D3
WHEN AUX DET NOUN PART VERB ADJ NOUN ADP NOUN NOUN NOUN VERB,D3
WHAT NOUN ADP NOUN AUX VERB ADV PART VERB NOUN NOUN NOUN,D3
PRON AUX ADV ADJ PART VERB ADJ ADJ NOUN ADP WHAT NOUN ADP NOUN VERB ADJ NOUN,D3
ADJ ADP ADJ VERB NOUN ADP NOUN AUX PART AUX VERB VERB NOUN CCONJ ADJ NOUN ADJ ADP WHAT,D3
HOW AUX DET NOUN ADP VERB NOUN VERB ADJ NOUN ADP DET ADJ ADJ NOUN,D3
WHAT AUX VERB NOUN VERB VERB ADP NOUN,D3
WHEN AUX DET NOUN PART VERB NOUN ADP NOUN NOUN NOUN VERB,D3
WHAT AUX PRON ADV VERB ADJ PART AUX WHEN VERB NOUN SCONJ VERB NOUN,D3
WHEN AUX NOUN VERB VERB NOUN,D3
WHEN AUX NOUN VERB VERB NOUN ADP DET ADJ,B3
WHAT NOUN VERB AUX VERB PART VERB NOUN,D3
WHAT NOUN ADP NOUN AUX VERB ADP ADJ CCONJ ADJ NOUN,D3
WHAT AUX NUM NOUN VERB ADP NOUN NOUN VERB ADP NOUN NOUN,B3
WHAT AUX NUM NOUN NOUN NOUN VERB AUX VERB PART VERB ADP DET NOUN NOUN,D3
WHAT NOUN VERB PROPN NOUN,D3
WHAT VERB DET NOUN NOUN ADV ADP DET NOUN,A3
WHAT NOUN VERB DET VERB ADV ADP DET NOUN VERB PART AUX ADJ,A3
WHAT AUX ADJ PART VERB ADP DET NOUN ADP PROPN PROPN NOUN SCONJ VERB ADP DET NOUN,B3
WHAT AUX NOUN VERB PART VERB DET NOUN ADP NOUN NOUN,D3
WHAT AUX ADJ NOUN VERB PART VERB,D3
WHAT AUX ADJ NOUN VERB PART VERB,D3
WHAT AUX NOUN VERB PART VERB NOUN ADV ADP DET NOUN,D3
WHAT AUX VERB ADP ADJ ADJ,D3
WHAT AUX NOUN VERB PART VERB DET NOUN,D3
WHAT AUX NOUN VERB NOUN NOUN ADP DET NOUN ADP,D3
WHAT NOUN AUX VERB ADP DET ADJ NOUN ADP NOUN,B3
NOUN VERB NOUN NOUN ADP DET NOUN CCONJ WHERE ADV,B1
WHAT NOUN ADP NOUN AUX VERB ADP NOUN,D3
WHAT AUX NUM NOUN ADP VERB NOUN PUNCT VERB NOUN ADP,B1
WHAT NOUN AUX VERB PART VERB ADJ NOUN,D3
WHAT AUX VERB PART VERB DET NOUN ADP NOUN,D3
WHAT AUX ADJ ADJ VERB ADP ADJ NOUN,B1
WHAT NOUN ADP NOUN NOUN AUX VERB ADP DET NOUN NOUN,B3
WHAT NOUN AUX NOUN VERB PART VERB NOUN ADP ADP DET NOUN,D3
WHAT NOUN AUX VERB PART VERB ADJ NOUN,D3
WHAT AUX NOUN VERB PART VERB PROPN PROPN NOUN,D3
WHAT NOUN AUX VERB PART VERB HOW PROPN VERB,D3
WHAT ADV VERB VERB NOUN AUX VERB PART VERB,D3
WHAT VERB NOUN AUX VERB PART VERB ADP PROPN PROPN,D3
HOW AUX ADJ NOUN VERB ADJ NOUN NOUN,B2
NOUN VERB ADJ NOUN VERB VERB WHAT ADP NOUN,B2
WHAT NOUN AUX VERB PART VERB NOUN NOUN,D3
WHAT AUX DET NOUN ADP DET ADJ NOUN VERB NOUN,C1
HOW AUX NOUN VERB DET NOUN ADP DET ADJ NOUN,B1
WHAT NOUN AUX VERB PART VERB NOUN CCONJ ADJ NOUN,D3
WHAT AUX ADJ NOUN ADV VERB SCONJ VERB ADP ADJ NOUN,B3
WHAT NOUN ADP NOUN VERB DET NOUN ADP ADJ NOUN ADP DET NOUN,B3
WHAT NOUN AUX NOUN VERB PART VERB DET NOUN ADP NUM NOUN,D3
NOUN VERB PART VERB NOUN ADP WHAT NOUN ADP NOUN,B1
WHAT AUX NOUN VERB ADP DET NOUN,B3
WHAT AUX DET NOUN ADP WHAT AUX VERB ADP NOUN ADP DET NOUN,B3
WHAT AUX NOUN NOUN VERB ADP NOUN NOUN,B3
WHAT AUX NOUN VERB NOUN PART VERB,D3
WHAT VERB DET NOUN ADP NOUN NOUN,B3
WHAT AUX ADJ NOUN VERB PART AUX,D3
WHO VERB NOUN NOUN ADP NOUN NOUN ADP DET NOUN,B3
WHAT AUX NOUN VERB NOUN ADP NOUN NOUN ADP,B3
WHAT AUX ADJ NOUN VERB NOUN PART VERB,D3
WHICH NOUN VERB SCONJ ADJ ADJ NOUN AUX ADV VERB NOUN CCONJ AUX VERB ADP PROPN PART,A3
WHICH NOUN VERB SCONJ PROPN PART NOUN VERB ADJ ADP VERB ADP NUM ADJ ADJ,A3
WHAT ADV AUX VERB ADP NOUN,D3
WHERE AUX DET ADJ NOUN VERB PART AUX VERB,A3
WHAT AUX DET ADJ PROPN PROPN VERB SCONJ ADP NOUN,D3
WHERE AUX DET ADJ NOUN VERB PART AUX VERB,A3
WHAT AUX DET ADJ PROPN PROPN ADV ADV VERB SCONJ ADP NOUN,D3
WHAT AUX NUM NOUN DET NOUN VERB VERB DET NOUN NOUN,C5
WHAT AUX PART DET NOUN DET NOUN VERB VERB DET NOUN NOUN,C5
WHY VERB NOUN VERB ADP NOUN NOUN,A2
WHO AUX VERB VERB ADP ADJ NOUN DET AUX PART VERB,A2
WHY VERB NOUN PART VERB ADP NOUN NOUN,A2
WHO VERB WHAT VERB DET ADJ PUNCT,A1
WHO AUX PART VERB WHAT VERB DET ADJ PUNCT,A1
WHAT NOUN ADP NOUN AUX NOUN NOUN ADV VERB ADP,D3
WHAT NOUN ADP NOUN AUX NOUN NOUN ADV ADV VERB ADP,D3
WHAT NOUN AUX VERB SCONJ NOUN VERB ADV VERB NOUN ADP ADJ NOUN,A3
WHAT NOUN AUX VERB SCONJ NOUN VERB PART VERB NOUN ADP ADJ,A3
WHAT NOUN VERB DET PROPN ADP PROPN SCONJ DET NOUN ADP NOUN,D3
WHAT NOUN VERB DET NOUN VERB PROPN PART VERB NOUN,D3
WHICH NOUN VERB DET ADJ ADJ NOUN SCONJ DET NOUN ADP NOUN,D3
WHAT NOUN ADV ADV VERB DET PROPN ADP PROPN SCONJ DET NOUN ADP NOUN,D3
WHAT NOUN VERB DET ADJ VERB NOUN PART VERB NOUN,D3
WHICH NOUN VERB DET ADJ PROPN NOUN SCONJ DET NOUN ADP NOUN,D3
PROPN VERB ADJ NOUN ADP DET NOUN DET AUX VERB,C3
WHAT NOUN VERB DET ADJ NOUN ADP ADJ NOUN,B3
WHAT ADJ NOUN VERB NOUN CCONJ NOUN ADP PROPN PROPN ADP DET NOUN,D3
PROPN PROPN PROPN VERB ADJ NOUN ADP WHAT NOUN,C1
WHAT NOUN VERB SCONJ ADJ NOUN AUX VERB PART VERB PRON,D3
PROPN PROPN ADV VERB SCONJ VERB DET NOUN ADJ NOUN ADV ADJ PRON VERB AUX VERB SCONJ,A1
PROPN ADJ VERB SCONJ NOUN VERB ADJ NOUN VERB ADV VERB ADP ADJ NOUN CCONJ WHAT ADJ NOUN,A3
PROPN PROPN VERB SCONJ DET NOUN PART NOUN VERB WHAT PRON PRON VERB ADP PRON PART VERB VERB DET NOUN ADP,C5
HOW AUX ADJ NOUN ADV VERB ADP NOUN ADP DET NOUN,A1
WHAT NOUN VERB VERB NOUN PART VERB NOUN,D3
DET NOUN VERB SCONJ ADJ NOUN AUX VERB ADP NOUN ADP,D5
PROPN VERB NOUN VERB AUX VERB ADP WHAT NOUN,D5
WHO VERB SCONJ ADJ NOUN VERB ADV AUX VERB ADP ADJ NOUN,D3
WHAT NUM NOUN AUX NOUN NOUN VERB ADJ NOUN AUX VERB ADP,D5
WHEN AUX ADJ NOUN VERB ADP ADJ NOUN VERB ADP NOUN NOUN,D5
PROPN PROPN VERB WHY VERB ADJ ADJ NOUN ADV WHAT AUX DET ADJ NOUN,B3
PROPN PROPN VERB ADJ NOUN VERB ADP PROPN PROPN SPACE PROPN PART ADV AUX WHAT,C3
WHAT AUX PROPN VERB SCONJ VERB DET NOUN VERB,D3
WHAT AUX NUM NOUN PART VERB ADJ NOUN PART VERB ADV ADJ NOUN SCONJ ADJ PART VERB,D3
WHAT AUX PROPN PROPN VERB DET NOUN PROPN PART AUX ADP PROPN PROPN,C1
VERB NUM NOUN DET PROPN NOUN ADV VERB NOUN PROPN,A1
VERB DET ADJ NOUN DET DET PROPN NOUN ADV VERB,A1
WHAT AUX VERB ADJ NOUN VERB WHEN PART VERB DET NOUN,D3
WHAT NOUN AUX DET NOUN VERB PART AUX DET NOUN VERB,D3
WHAT AUX DET NOUN PRON VERB VERB NOUN NOUN ADJ NOUN,B3
WHAT ADJ NOUN ADP NOUN VERB ADJ NOUN,D3
WHAT AUX PROPN VERB PART VERB SCONJ SCONJ PRON VERB AUX DET ADJ NOUN,D3
HOW AUX DET PROPN NUM VERB DET NOUN ADP DET NOUN,C1
WHAT NOUN AUX VERB ADP PROPN PROPN,D3
WHAT NOUN ADP NOUN AUX ADV VERB ADP NOUN ADP NOUN,D3
WHAT VERB AUX DET ADJ NOUN ADP PART VERB NOUN ADP DET ADJ NOUN,D3
WHAT AUX DET ADJ NOUN NOUN VERB NOUN ADP NOUN,D3
ADP WHAT NOUN AUX DET NOUN VERB PART AUX ADJ,D5
PROPN VERB NOUN ADP WHAT PART VERB PROPN NUM NOUN SCONJ ADJ NOUN,D3
WHAT NOUN VERB NOUN NOUN,A4
WHAT VERB WHEN DET NOUN AUX PART VERB ADP ADJ,C1
WHO VERB CCONJ VERB DET ADJ NOUN CCONJ ADJ NOUN,A5
WHAT AUX DET NOUN VERB PART VERB HOW PART VERB DET NOUN,B3
WHAT NOUN AUX VERB DET NOUN PUNCT ADJ NOUN PUNCT PART VERB,D3
WHEN AUX DET NOUN ADJ NOUN ADV VERB ADP DET PROPN,D3
WHAT AUX DET NOUN VERB ADP NOUN NUM,D3
WHAT AUX DET NOUN VERB ADP NOUN,D3
WHAT AUX DET NOUN VERB ADP ADP ADJ NOUN,D3
WHAT NOUN AUX PROPN VERB NOUN VERB ADP DET NOUN,D3
WHAT NOUN AUX PRON VERB ADP ADJ NOUN PART VERB NOUN,D3
HOW AUX DET NOUN ADP NOUN ADP ADJ ADJ NOUN VERB ADP ADJ NOUN ADP ADJ ADJ ADJ NOUN,B3
HOW AUX NOUN NOUN ADP DET NOUN ADP DET NOUN VERB ADP PROPN,B3
WHAT NOUN AUX VERB ADP ADJ ADJ NOUN ADP PROPN,D3
WHAT NOUN AUX VERB ADP ADJ ADJ NOUN ADP PROPN,D3
HOW AUX ADJ NOUN ADP ADJ PROPN PROPN NOUN VERB ADP ADJ NOUN,B3
HOW AUX DET NOUN ADP ADJ PROPN PROPN NOUN VERB ADP DET ADP ADJ NOUN,B3
WHAT NOUN AUX VERB ADP NOUN WHO VERB ADJ ADJ NOUN,D3
WHAT NOUN VERB VERB DET NOUN ADP NOUN NOUN AUX VERB,A3
WHAT VERB AUX VERB ADP NOUN PART VERB SCONJ NOUN ADP NOUN NOUN AUX VERB,D2
WHAT NOUN AUX DET NOUN VERB ADP,A1
WHAT NOUN AUX VERB ADP DET NOUN ADP DET NOUN,B1
WHAT NOUN AUX PROPN VERB PART VERB NOUN,D3
WHAT ADJ NOUN AUX VERB ADP PROPN,B1
VERB ADP DET PROPN PROPN WHERE AUX PROPN VERB SCONJ DET PUNCT PROPN PROPN PUNCT,B3
SCONJ WHAT NOUN AUX DET ADV VERB ADJ NOUN,B3
HOW AUX DET PROPN PROPN VERB ADP NOUN ADP NUM ADP AUX ADV ADJ,B3
HOW AUX PROPN PROPN CCONJ PROPN PROPN VERB ADP NOUN ADP NOUN NOUN ADP NUM,B3
WHAT NOUN AUX VERB SCONJ PROPN PROPN,B1
WHAT ADJ NOUN AUX PROPN VERB ADP,A1
HOW ADJ ADJ NOUN AUX VERB ADP PROPN,B1
HOW ADJ ADJ NOUN AUX VERB ADP PROPN,B1
HOW AUX NOUN NOUN ADP PROPN VERB SCONJ,C1
ADV ADP AUX VERB ADP DET NOUN WHAT VERB ADP PROPN PART NOUN ADP ADJ,B1
WHAT AUX DET NOUN VERB PART VERB DET NOUN ADP NOUN VERB,D3
WHAT ADJ NOUN VERB ADP PROPN AUX VERB ADV ADJ,B1
VERB ADP DET NOUN ADP PROPN HOW AUX PROPN PART PROPN NOUN,B3
WHAT VERB VERB WHY DET PROPN PRON AUX VERB ADJ VERB AUX VERB DET NOUN,B2
WHAT AUX DET NOUN DET VERB DET NOUN ADP WHAT ADJ VERB CCONJ ADJ VERB NOUN VERB,C1
HOW AUX NOUN VERB ADP DET NOUN ADP ADV ADJ NOUN,A3
WHAT AUX DET NOUN DET VERB DET NOUN ADP WHAT ADJ VERB CCONJ ADJ VERB NOUN VERB,C1
HOW AUX NOUN VERB ADP DET NOUN ADP ADV ADJ NOUN,A3
WHAT VERB AUX DET ADJ NOUN ADP NOUN ADP DET NOUN DET VERB DET ADJ NOUN,D3
WHO VERB SCONJ DET VERB NOUN NOUN NOUN AUX PART VERB ADJ,C5
WHO VERB SCONJ DET VERB NOUN NOUN NOUN AUX VERB ADJ,C5
WHAT NOUN ADP ADJ NOUN AUX DET PROPN NOUN AUX VERB ADP ADJ NOUN,B3
VERB ADP ADJ NOUN DET NOUN ADP NOUN ADP NOUN ADP PROPN AUX WHAT,B3
WHAT AUX ADJ NOUN ADP PROPN NOUN ADP ADJ NOUN VERB PRON PART AUX,B3
WHAT AUX VERB ADP ADJ ADJ NOUN PART VERB NOUN ADV ADJ ADP PRON,D3
WHAT AUX VERB ADP ADJ ADJ NOUN PART VERB NOUN ADV ADJ ADP PRON,D3
HOW ADJ VERB NOUN AUX ADJ NOUN VERB PART VERB NOUN ADP,D3
HOW ADJ ADJ NOUN AUX ADJ NOUN VERB PART VERB NOUN ADP,D3
WHAT AUX NOUN NOUN AUX VERB PART AUX VERB ADP ADP DET NOUN,B3
WHEN AUX PROPN CCONJ PROPN VERB ADJ NOUN ADP NOUN,B3
WHEN AUX PROPN CCONJ PROPN VERB ADJ NOUN ADP NOUN,B3
PROPN PROPN AUX VERB ADP WHICH PROPN NOUN,B1
DET PROPN ADP PROPN AUX VERB SCONJ WHAT NOUN,B1
WHICH NOUN AUX VERB ADP DET ADJ NOUN ADP DET NOUN,B1
WHICH NOUN NOUN VERB ADV NOUN NOUN CCONJ AUX VERB ADP DET NOUN ADP DET NOUN,B1
PROPN NOUN PART AUX WHAT NOUN ADP NOUN NOUN VERB ADP ADJ NOUN,B3
WHAT NOUN VERB DET PROPN ADP PROPN AUX VERB ADP DET ADJ NOUN CCONJ ADJ NOUN,A3
WHAT AUX DET NOUN ADP DET ADJ NOUN NOUN VERB ADP ADJ ADJ CCONJ ADJ NOUN,D3
WHICH PROPN VERB VERB DET ADJ ADJ NOUN ADP NOUN ADP DET PROPN,B3
WHEN AUX DET PROPN PROPN NOUN DET NOUN VERB ADP PROPN PROPN,B3
WHEN AUX DET PROPN PROPN PROPN NOUN VERB ADV ADP PROPN PROPN,B3
ADP WHAT NOUN AUX DET PROPN PROPN PROPN NOUN VERB ADV ADP PROPN PROPN,B3
VERB DET ADJ NOUN NOUN CCONJ NOUN WHO AUX ADV DET NOUN CCONJ NOUN,A1
WHO VERB PROPN PART PROPN ADP,C1
WHICH NOUN VERB DET PROPN PUNCT,D3
WHAT AUX PROPN VERB ADP NOUN,D3
WHEN AUX DET PROPN VERB VERB NOUN NOUN NOUN ADP DET NOUN,D3
WHAT AUX DET PROPN VERB PART VERB DET NOUN ADP NOUN NOUN,D3
WHEN AUX DET PROPN VERB VERB NOUN NOUN NOUN ADP DET NOUN,D3
WHERE AUX PROPN ADV ADJ VERB ADP PROPN ADP DET NOUN,B3
WHICH NOUN ADP PROPN AUX NOUN VERB ADV ADP DET NOUN NOUN,B3
WHICH NOUN ADP PROPN AUX NOUN VERB ADV ADP DET NOUN NOUN,B3
WHY AUX PROPN PROPN VERB ADV,B3
WHY AUX ADJ PROPN VERB ADV,B3
WHICH NOUN ADP PROPN AUX NOUN VERB ADV ADP DET NOUN NOUN,B3
WHICH NOUN ADP PROPN AUX NOUN VERB ADV ADP DET NOUN NOUN,B3
WHY AUX ADJ ADJ VERB ADV,B3
WHO AUX DET PROPN PROPN ADP PROPN VERB ADV,B3
WHY AUX DET PROPN VERB ADV ADP DET PROPN,B3
WHAT AUX DET ADJ NOUN ADJ PART VERB ADP ADJ NOUN,A4
WHAT AUX DET NOUN DET VERB DET NOUN CCONJ NOUN ADP DET NOUN,D4
DET ADJ ADJ NOUN VERB VERB ADP WHAT NOUN ADP NOUN,A4
WHAT VERB PART AUX VERB ADP ADJ NOUN ADP DET ADJ NOUN,A4
WHAT NOUN ADP DET ADJ ADJ NOUN VERB NOUN CCONJ VERB ADJ NOUN,B1
WHAT AUX DET NOUN ADP NOUN ADP PRON AUX VERB PART VERB NOUN,D3
WHAT AUX DET NOUN DET AUX VERB ADP NOUN ADP NOUN ADP DET ADJ NOUN VERB,B1
ADJ NOUN AUX VERB SCONJ SCONJ PRON VERB WHAT,A1
WHAT AUX VERB ADP DET NOUN ADP ADJ NOUN,A1
WHAT AUX VERB PART VERB DET NOUN DET VERB DET NOUN ADV,D3
WHAT AUX DET NOUN SCONJ NOUN NOUN NOUN VERB PART VERB ADP ADJ NOUN DET AUX VERB ADP DET PROPN PROPN NUM NOUN ADP DET NOUN,D3
WHAT NOUN AUX VERB PART VERB DET ADJ NOUN,D3
WHAT NOUN VERB DET ADJ NOUN PART VERB ADP NOUN CCONJ ADJ,A4
WHAT AUX DET NOUN ADP ADJ NOUN VERB ADP DET NOUN,B1
WHAT AUX NOUN VERB PART VERB NOUN ADP DET NOUN ADP DET NOUN,D3
WHAT AUX VERB PART VERB ADP PROPN NOUN,D3
WHAT AUX VERB PART VERB DET NOUN ADP NOUN,D3
WHAT AUX DET NOUN DET NOUN VERB PART VERB NOUN VERB ADP NOUN,D3
WHAT NOUN NOUN AUX ADV VERB ADP ADJ NOUN ADP ADJ NOUN ADP ADJ NOUN,D3
WHAT NOUN AUX VERB ADP ADV ADJ NOUN,D3
WHAT AUX PART VERB ADP DET NOUN ADP NOUN,D3
DET NOUN NOUN NOUN AUX VERB ADP NOUN ADP NOUN ADP WHAT NOUN,D3
WHAT NOUN AUX VERB ADP NOUN PART VERB DET ADJ ADJ NOUN,D3
WHAT AUX DET NOUN ADP DET NOUN DET VERB ADJ NOUN,D3
WHAT AUX DET NOUN ADP DET NOUN DET VERB DET ADJ NOUN NOUN PART VERB NOUN,D3
WHAT AUX DET ADV ADJ NOUN VERB PART AUX,D3
WHAT AUX DET NOUN DET AUX PART VERB ADJ NOUN,D3
WHAT AUX PART VERB DET NOUN ADP NOUN VERB ADP DET PROPN NOUN,B2
WHAT AUX DET NOUN DET ADV VERB DET ADJ NOUN NOUN,D3
WHAT AUX DET NOUN ADP WHICH DET ADJ NOUN VERB NOUN VERB,B1
WHAT AUX PART DET NOUN DET AUX VERB PART VERB DET NOUN ADP NOUN CCONJ NOUN,D3
WHAT NOUN AUX VERB ADP PROPN NOUN,D3
WHO VERB SCONJ PROPN VERB VERB ADP NUM,C5
WHAT AUX VERB PART VERB NOUN,D3
NOUN ADP WHAT NOUN AUX VERB PART VERB NOUN NOUN,D3
WHAT NOUN ADP NOUN AUX DET ADJ NOUN VERB ADP,B3
WHAT NOUN VERB DET NOUN VERB NOUN NOUN,B3
HOW AUX DET NUM PROPN NOUN VERB ADP NOUN ADP NUM,B3
HOW AUX DET NUM PROPN NOUN VERB ADP NOUN ADP NOUN NOUN,B3
HOW AUX DET NUM PROPN NOUN VERB ADP NOUN ADP NOUN NOUN,B3
HOW ADV ADJ AUX NOUN VERB NOUN NOUN VERB AUX ADP NUM SCONJ VERB ADP NUM,B3
WHO VERB DET PROPN PROPN,A2
WHO VERB SCONJ DET ADJ NOUN AUX WHAT VERB NOUN ADP ADJ NOUN,A3
WHAT NOUN VERB ADJ NOUN,B2
WHAT AUX NUM ADP DET NOUN VERB ADP DET PROPN PROPN,C3
WHAT NOUN VERB DET ADJ NOUN ADP NOUN ADP NOUN NOUN,A1
WHAT NOUN VERB SCONJ DET NOUN SCONJ DET NOUN CCONJ AUX ADJ AUX ADV ADJ ADP DET PROPN,A3
WHAT NOUN VERB SCONJ DET NOUN SCONJ DET NOUN CCONJ AUX ADJ AUX ADV ADJ ADP DET NOUN,A3
WHAT AUX DET NOUN ADP ADJ NOUN VERB ADP NOUN NOUN WHICH VERB DET NOUN SCONJ VERB ADV ADJ ADJ NOUN AUX ADV ADJ,D3
WHAT AUX DET NOUN ADP ADJ NOUN VERB ADP NOUN NOUN WHICH VERB DET NOUN SCONJ VERB ADV ADJ ADJ NOUN AUX VERB ADP DET NOUN ADP NUM NOUN,D3
WHO VERB HOW PART VERB DET ADJ NOUN ADP DET PROPN NOUN,C3
WHO VERB HOW PART VERB DET ADJ NOUN ADP DET PROPN NOUN,C3
WHEN VERB DET ADJ NOUN HOW AUX DET NOUN SCONJ DET NOUN AUX ADJ VERB ADV,D3
WHEN VERB DET ADJ NOUN HOW AUX DET NOUN SCONJ DET NOUN AUX ADJ VERB ADV,D3
WHAT NOUN ADP NOUN VERB DET NOUN ADP DET ADJ NOUN NOUN,C3
WHAT NOUN ADP NOUN VERB DET NOUN ADP DET PROPN NOUN NOUN,C3
WHAT AUX DET NOUN ADP NUM NOUN ADP NOUN NOUN DET AUX VERB PART VERB ADJ NOUN,D3
WHAT NOUN VERB ADJ NOUN ADP VERB NOUN ADP ADV ADV NUM NUM NOUN,B1
WHAT AUX DET NOUN ADP NUM NOUN ADP NOUN NOUN DET AUX VERB PART VERB NUM NUM NOUN,D3
WHAT NOUN VERB ADJ NOUN ADP VERB NOUN ADP ADV ADJ NUM NOUN,B1
WHAT AUX NOUN ADP DET NOUN VERB ADP DET ADJ NOUN PART ADJ SCONJ DET NOUN ADP NOUN,D3
WHAT AUX DET NOUN ADP DET NOUN VERB ADP DET ADJ NOUN PART ADJ SCONJ DET NOUN ADP NOUN,D3
WHAT AUX DET NOUN PART VERB DET NOUN DET ADV ADJ NOUN VERB VERB ADV SCONJ NOUN CCONJ PROPN AUX NOUN,A3
WHAT AUX DET NOUN PART VERB DET NOUN DET ADV ADJ NOUN VERB VERB ADV SCONJ NOUN CCONJ PROPN AUX NOUN,A3
WHAT NOUN ADP DET PROPN PROPN NUM CCONJ NUM SYM NUM SYM NUM SYM SPACE VERB SCONJ PRON AUX DET ADJ NOUN ADP,B3
